tb5id,uid,sid,topID,subtopID,conID,passID,passOrder,c1Ans,c2Ans,c3Ans,c4Ans,passRT
483,135,A255RBA8P0K0XV,1,102,3,102304,4,84,87,90,,0
484,135,A255RBA8P0K0XV,1,102,3,102305,5,70,71,93,,0
485,135,A255RBA8P0K0XV,1,102,3,102306,6,68,91,88,,0
486,136,A32ZPYIWFEUCDX,1,101,1,101101,1,95,100,100,,54
487,136,A32ZPYIWFEUCDX,1,101,1,101102,2,70,100,70,,74
488,135,A255RBA8P0K0XV,1,101,1,101101,1,84,84,88,,0
489,136,A32ZPYIWFEUCDX,1,103,3,103301,1,90,100,90,,71
490,136,A32ZPYIWFEUCDX,1,103,3,103302,2,81,0,49,,47
491,136,A32ZPYIWFEUCDX,1,103,3,103303,3,80,0,70,,20
492,136,A32ZPYIWFEUCDX,1,102,2,102201,1,100,75,26,,46
493,137,ACUVVGMLPM2NQ,1,102,2,102201,1,69,100,85,,98
494,136,A32ZPYIWFEUCDX,1,102,2,102202,2,100,84,20,,68
495,136,A32ZPYIWFEUCDX,1,102,2,102203,3,85,100,100,,77
496,137,ACUVVGMLPM2NQ,1,102,2,102202,2,78,84,92,,128
497,136,A32ZPYIWFEUCDX,1,102,2,102204,4,100,100,100,,67
498,136,A32ZPYIWFEUCDX,1,102,2,102205,5,100,100,100,,49
499,137,ACUVVGMLPM2NQ,1,102,2,102203,3,79,94,90,,106
500,136,A32ZPYIWFEUCDX,1,102,2,102206,6,52,51,75,,19
501,137,ACUVVGMLPM2NQ,1,102,2,102204,4,33,96,82,,129
502,137,ACUVVGMLPM2NQ,1,102,2,102205,5,19,95,87,,141
503,140,A3S5QDW6OU35NH,1,101,2,101201,1,63,69,75,,56
504,140,A3S5QDW6OU35NH,1,101,2,101202,2,56,63,68,,45
505,140,A3S5QDW6OU35NH,1,102,3,102301,1,68,64,69,,53
506,140,A3S5QDW6OU35NH,1,102,3,102302,2,70,36,37,,36
507,140,A3S5QDW6OU35NH,1,102,3,102303,3,49,39,17,,39
508,140,A3S5QDW6OU35NH,1,102,3,102304,4,22,25,26,,3
509,140,A3S5QDW6OU35NH,1,103,1,103101,1,74,69,74,,62
510,140,A3S5QDW6OU35NH,1,103,1,103102,2,65,70,67,,46
511,140,A3S5QDW6OU35NH,1,103,1,103103,3,66,66,77,,35
512,140,A3S5QDW6OU35NH,1,103,1,103104,4,72,66,74,,56
513,140,A3S5QDW6OU35NH,1,103,1,103105,5,72,67,67,,23
514,143,A8KX1HFH8NE2Q,1,101,2,101201,1,75,95,95,,40
515,143,A8KX1HFH8NE2Q,1,101,2,101202,2,80,60,50,,49
516,143,A8KX1HFH8NE2Q,1,101,2,101203,3,75,40,30,,50
517,143,A8KX1HFH8NE2Q,1,103,1,103101,1,80,100,95,,47
518,143,A8KX1HFH8NE2Q,1,103,1,103102,2,80,90,90,,63
519,143,A8KX1HFH8NE2Q,1,103,1,103103,3,80,100,95,,49
520,143,A8KX1HFH8NE2Q,1,103,1,103104,4,80,95,95,,61
521,143,A8KX1HFH8NE2Q,1,102,3,102301,1,90,100,90,,46
522,143,A8KX1HFH8NE2Q,1,102,3,102302,2,80,50,40,,50
523,143,A8KX1HFH8NE2Q,1,102,3,102303,3,80,50,30,,66
524,143,A8KX1HFH8NE2Q,1,102,3,102304,4,80,25,15,,73
525,141,A1BRCCV1X4E6X5,1,101,3,101301,1,53,100,66,,31
526,141,A1BRCCV1X4E6X5,1,101,3,101302,2,53,100,71,,38
527,141,A1BRCCV1X4E6X5,1,101,3,101303,3,52,52,53,,12
528,141,A1BRCCV1X4E6X5,1,101,3,101304,4,54,11,13,,4
529,141,A1BRCCV1X4E6X5,1,102,1,102101,1,53,100,81,,39
530,141,A1BRCCV1X4E6X5,1,102,1,102102,2,59,100,75,,28
531,144,A179EXKWCPDVJY,1,103,3,103301,1,20,88,86,,85
532,141,A1BRCCV1X4E6X5,1,102,1,102103,3,32,64,65,,46
533,141,A1BRCCV1X4E6X5,1,102,1,102104,4,66,88,77,,29
534,141,A1BRCCV1X4E6X5,1,102,1,102105,5,21,100,60,,48
535,144,A179EXKWCPDVJY,1,103,3,103302,2,20,68,59,,64
536,141,A1BRCCV1X4E6X5,1,102,1,102106,6,44,56,57,,1
537,141,A1BRCCV1X4E6X5,1,103,2,103201,1,0,100,47,,57
538,144,A179EXKWCPDVJY,1,103,3,103303,3,25,0,10,,64
539,141,A1BRCCV1X4E6X5,1,103,2,103202,2,17,83,52,,40
540,141,A1BRCCV1X4E6X5,1,103,2,103203,3,0,72,25,,48
541,146,A2TXWYY91LRGJG,1,101,2,101201,1,69,66,77,,43
542,144,A179EXKWCPDVJY,1,103,3,103304,4,37,0,8,,74
543,146,A2TXWYY91LRGJG,1,101,2,101202,2,37,59,65,,28
544,141,A1BRCCV1X4E6X5,1,103,2,103204,4,0,74,23,,61
545,146,A2TXWYY91LRGJG,1,101,2,101203,3,37,60,40,,54
546,144,A179EXKWCPDVJY,1,103,3,103305,5,38,0,6,,54
547,146,A2TXWYY91LRGJG,1,101,2,101204,4,65,40,61,,6
548,141,A1BRCCV1X4E6X5,1,103,2,103205,5,0,82,15,,74
549,146,A2TXWYY91LRGJG,1,101,2,101205,5,65,81,41,,28
550,146,A2TXWYY91LRGJG,1,101,2,101206,6,63,70,58,,30
551,141,A1BRCCV1X4E6X5,1,103,2,103206,6,0,73,0,,57
552,144,A179EXKWCPDVJY,1,103,3,103306,6,40,4,8,,74
553,146,A2TXWYY91LRGJG,1,102,3,102301,1,65,67,35,,24
554,146,A2TXWYY91LRGJG,1,102,3,102302,2,73,33,72,,18
555,144,A179EXKWCPDVJY,1,102,2,102201,1,50,75,70,,72
556,146,A2TXWYY91LRGJG,1,102,3,102303,3,60,73,62,,15
557,146,A2TXWYY91LRGJG,1,102,3,102304,4,70,61,66,,13
558,146,A2TXWYY91LRGJG,1,102,3,102305,5,66,39,64,,8
559,146,A2TXWYY91LRGJG,1,103,1,103101,1,68,65,78,,17
560,144,A179EXKWCPDVJY,1,102,2,102202,2,41,25,62,,98
561,146,A2TXWYY91LRGJG,1,103,1,103102,2,36,75,78,,46
562,147,A3MIIUL4O2DPY7,1,102,3,102301,1,99,92,97,,69
563,147,A3MIIUL4O2DPY7,1,102,3,102302,2,99,73,69,,56
564,146,A2TXWYY91LRGJG,1,103,1,103103,3,26,91,95,,142
565,146,A2TXWYY91LRGJG,1,103,1,103104,4,70,100,100,,9
566,147,A3MIIUL4O2DPY7,1,103,1,103101,1,61,99,86,,49
567,146,A2TXWYY91LRGJG,1,103,1,103105,5,24,95,75,,23
568,146,A2TXWYY91LRGJG,1,103,1,103106,6,25,72,84,,14
569,147,A3MIIUL4O2DPY7,1,101,2,101201,1,98,97,96,,54
570,147,A3MIIUL4O2DPY7,1,101,2,101202,2,87,92,95,,166
571,147,A3MIIUL4O2DPY7,1,101,2,101203,3,94,81,89,,108
572,147,A3MIIUL4O2DPY7,1,101,2,101204,4,90,91,95,,82
573,148,A14NP6X071S7GK,1,101,1,101101,1,99,100,100,,65
574,148,A14NP6X071S7GK,1,101,1,101102,2,100,100,100,,53
575,148,A14NP6X071S7GK,1,101,1,101103,3,100,100,100,,42
576,148,A14NP6X071S7GK,1,101,1,101104,4,100,92,97,,39
577,148,A14NP6X071S7GK,1,101,1,101105,5,98,79,74,,12
578,148,A14NP6X071S7GK,1,101,1,101106,6,100,84,85,,24
579,148,A14NP6X071S7GK,1,102,3,102301,1,100,76,76,,22
580,148,A14NP6X071S7GK,1,102,3,102302,2,100,87,85,,20
581,148,A14NP6X071S7GK,1,102,3,102303,3,98,76,71,,4
582,148,A14NP6X071S7GK,1,102,3,102304,4,99,22,19,,7
583,148,A14NP6X071S7GK,1,102,3,102305,5,100,12,12,,4
584,148,A14NP6X071S7GK,1,102,3,102306,6,100,0,0,,3
585,148,A14NP6X071S7GK,1,103,2,103201,1,100,100,100,,20
586,148,A14NP6X071S7GK,1,103,2,103202,2,100,91,87,,30
587,148,A14NP6X071S7GK,1,103,2,103203,3,99,42,41,,14
588,148,A14NP6X071S7GK,1,103,2,103204,4,100,94,94,,25
589,148,A14NP6X071S7GK,1,103,2,103205,5,100,87,85,,27
590,148,A14NP6X071S7GK,1,103,2,103206,6,100,63,64,,7
591,149,AMQ2SGE3VBIYA,1,103,2,103201,1,57,50,72,,74
592,149,AMQ2SGE3VBIYA,1,103,2,103202,2,59,53,64,,71
593,149,AMQ2SGE3VBIYA,1,101,1,101101,1,61,59,60,,80
594,149,AMQ2SGE3VBIYA,1,101,1,101102,2,57,63,64,,77
595,149,AMQ2SGE3VBIYA,1,102,3,102301,1,55,60,60,,77
596,149,AMQ2SGE3VBIYA,1,102,3,102302,2,61,14,29,,37
597,152,A14OUWUVFGIIUM,1,101,2,101201,1,70,100,100,,95
598,152,A14OUWUVFGIIUM,1,101,2,101202,2,75,95,85,,74
599,156,AODCAY9I2MBXV,1,101,3,101301,1,90,100,64,,0
600,152,A14OUWUVFGIIUM,1,101,2,101203,3,50,85,65,,265
601,153,AVVXFDH5UUYLT,1,101,3,101301,1,56,89,88,,0
602,153,AVVXFDH5UUYLT,1,101,3,101302,2,53,82,97,,0
603,153,AVVXFDH5UUYLT,1,101,3,101303,3,54,92,93,,0
604,153,AVVXFDH5UUYLT,1,101,3,101304,4,53,94,90,,0
605,152,A14OUWUVFGIIUM,1,101,2,101204,4,50,70,70,,162
606,153,AVVXFDH5UUYLT,1,101,3,101305,5,54,93,91,,0
607,153,AVVXFDH5UUYLT,1,101,3,101306,6,55,96,93,,0
608,153,AVVXFDH5UUYLT,1,102,1,102101,1,65,86,86,,0
609,153,AVVXFDH5UUYLT,1,102,1,102102,2,55,91,88,,0
610,153,AVVXFDH5UUYLT,1,102,1,102103,3,52,94,0,,0
611,166,A30F1XBP254OTI,1,101,1,101101,1,22,97,62,,38
612,166,A30F1XBP254OTI,1,101,1,101102,2,0,100,54,,80
613,166,A30F1XBP254OTI,1,102,3,102301,1,6,92,20,,38
614,168,A1WXN7JJWET1LI,1,103,3,103301,1,100,99,100,,43
615,165,A3GIXWJIKMNUCV,1,101,3,101301,1,95,100,90,,93
616,168,A1WXN7JJWET1LI,1,103,3,103302,2,100,79,78,,36
617,166,A30F1XBP254OTI,1,102,3,102302,2,0,9,13,,66
618,165,A3GIXWJIKMNUCV,1,101,3,101302,2,32,0,0,,53
619,168,A1WXN7JJWET1LI,1,103,3,103303,3,100,53,52,,47
620,166,A30F1XBP254OTI,1,103,2,103201,1,0,99,16,,36
621,165,A3GIXWJIKMNUCV,1,101,3,101303,3,51,4,0,,8
622,167,A3J9EHZQ9PERAX,1,102,2,102201,1,85,83,85,,66
623,166,A30F1XBP254OTI,1,103,2,103202,2,10,100,65,,21
624,168,A1WXN7JJWET1LI,1,103,3,103304,4,100,48,48,,43
625,166,A30F1XBP254OTI,1,103,2,103203,3,91,100,26,,20
626,168,A1WXN7JJWET1LI,1,103,3,103305,5,100,20,16,,40
627,165,A3GIXWJIKMNUCV,1,102,1,102101,1,100,100,91,,72
628,167,A3J9EHZQ9PERAX,1,102,2,102202,2,83,73,66,,84
629,166,A30F1XBP254OTI,1,103,2,103204,4,2,100,16,,24
630,167,A3J9EHZQ9PERAX,1,102,2,102203,3,78,59,58,,6
631,168,A1WXN7JJWET1LI,1,103,3,103306,6,100,2,3,,48
632,165,A3GIXWJIKMNUCV,1,102,1,102102,2,82,93,91,,74
633,167,A3J9EHZQ9PERAX,1,103,1,103101,1,88,82,77,,65
634,172,A3UEM5FKJU9UDW,1,101,1,101101,1,64,65,72,,89
635,168,A1WXN7JJWET1LI,1,101,2,101201,1,100,100,97,,46
636,172,A3UEM5FKJU9UDW,1,101,1,101102,2,28,25,29,,35
637,165,A3GIXWJIKMNUCV,1,102,1,102103,3,86,92,68,,58
638,168,A1WXN7JJWET1LI,1,101,2,101202,2,100,89,87,,48
639,167,A3J9EHZQ9PERAX,1,101,3,101301,1,83,81,80,,68
640,172,A3UEM5FKJU9UDW,1,101,1,101103,3,17,37,29,,29
641,168,A1WXN7JJWET1LI,1,101,2,101203,3,100,86,85,,41
642,165,A3GIXWJIKMNUCV,1,102,1,102104,4,90,92,61,,35
643,167,A3J9EHZQ9PERAX,1,101,3,101302,2,79,37,46,,66
644,168,A1WXN7JJWET1LI,1,101,2,101204,4,100,76,69,,40
645,172,A3UEM5FKJU9UDW,1,102,3,102301,1,68,82,77,,71
646,165,A3GIXWJIKMNUCV,1,103,2,103201,1,93,100,96,,74
647,167,A3J9EHZQ9PERAX,1,101,3,101303,3,90,31,22,,51
648,168,A1WXN7JJWET1LI,1,101,2,101205,5,100,64,66,,46
649,170,A34A7MN2SKHWUC,1,103,2,103201,1,99,100,100,,50
650,167,A3J9EHZQ9PERAX,1,101,3,101304,4,79,18,14,,18
651,172,A3UEM5FKJU9UDW,1,102,3,102302,2,65,33,15,,43
652,168,A1WXN7JJWET1LI,1,101,2,101206,6,100,71,71,,46
653,170,A34A7MN2SKHWUC,1,103,2,103202,2,100,100,100,,40
654,165,A3GIXWJIKMNUCV,1,103,2,103202,2,93,80,81,,64
655,168,A1WXN7JJWET1LI,1,102,1,102101,1,100,100,100,,40
656,172,A3UEM5FKJU9UDW,1,103,2,103201,1,85,82,88,,78
657,170,A34A7MN2SKHWUC,1,103,2,103203,3,100,100,99,,43
658,165,A3GIXWJIKMNUCV,1,103,2,103203,3,87,69,75,,61
659,168,A1WXN7JJWET1LI,1,102,1,102102,2,100,100,100,,28
660,170,A34A7MN2SKHWUC,1,103,2,103204,4,81,99,99,,57
661,172,A3UEM5FKJU9UDW,1,103,2,103202,2,85,87,79,,94
662,170,A34A7MN2SKHWUC,1,102,3,102301,1,100,95,91,,32
663,172,A3UEM5FKJU9UDW,1,103,2,103203,3,81,4,19,,31
664,170,A34A7MN2SKHWUC,1,102,3,102302,2,100,8,2,,20
665,170,A34A7MN2SKHWUC,1,102,3,102303,3,98,1,1,,9
666,170,A34A7MN2SKHWUC,1,101,1,101101,1,99,98,94,,44
667,170,A34A7MN2SKHWUC,1,101,1,101102,2,99,100,88,,49
668,170,A34A7MN2SKHWUC,1,101,1,101103,3,100,100,98,,49
669,170,A34A7MN2SKHWUC,1,101,1,101104,4,100,100,100,,53
670,170,A34A7MN2SKHWUC,1,101,1,101105,5,100,100,100,,61
671,170,A34A7MN2SKHWUC,1,101,1,101106,6,100,100,85,,49
672,173,A3N30TU7ZTLNB9,1,101,2,101201,1,26,58,58,,0
673,176,A2JSQET9OQ9PDM,1,101,2,101201,1,100,100,86,,60
674,176,A2JSQET9OQ9PDM,1,101,2,101202,2,88,80,90,,35
675,176,A2JSQET9OQ9PDM,1,102,3,102301,1,92,83,73,,88
676,173,A3N30TU7ZTLNB9,1,101,2,101202,2,28,57,39,,0
677,176,A2JSQET9OQ9PDM,1,103,1,103101,1,94,91,86,,86
678,173,A3N30TU7ZTLNB9,1,101,2,101203,3,64,49,72,,0
679,176,A2JSQET9OQ9PDM,1,103,1,103102,2,90,85,92,,61
680,182,A1B4227M08K866,1,102,2,102201,1,100,85,85,,36
681,182,A1B4227M08K866,1,102,2,102202,2,100,60,60,,21
682,182,A1B4227M08K866,1,102,2,102203,3,100,45,45,,18
683,182,A1B4227M08K866,1,102,2,102204,4,50,50,50,,45
684,182,A1B4227M08K866,1,102,2,102205,5,100,70,70,,34
685,182,A1B4227M08K866,1,102,2,102206,6,100,40,40,,41
686,182,A1B4227M08K866,1,101,3,101301,1,50,70,70,,50
687,182,A1B4227M08K866,1,101,3,101302,2,60,49,48,,51
688,182,A1B4227M08K866,1,101,3,101303,3,55,63,63,,65
689,182,A1B4227M08K866,1,101,3,101304,4,68,51,51,,50
690,182,A1B4227M08K866,1,101,3,101305,5,100,0,0,,46
691,182,A1B4227M08K866,1,101,3,101306,6,100,43,37,,54
692,182,A1B4227M08K866,1,103,1,103101,1,100,42,31,,61
693,182,A1B4227M08K866,1,103,1,103102,2,100,56,60,,17
694,188,A1HFML4SFJP7W7,1,102,2,102201,1,81,70,79,,60
695,188,A1HFML4SFJP7W7,1,102,2,102202,2,80,40,35,,102
696,187,A2LKGMMTO4DC4Z,1,101,1,101101,1,54,99,96,,47
697,186,A1REWUVT3N8SN7,1,101,3,101301,1,80,85,80,,114
698,187,A2LKGMMTO4DC4Z,1,101,1,101102,2,96,96,91,,14
699,188,A1HFML4SFJP7W7,1,102,2,102203,3,80,59,63,,106
700,188,A1HFML4SFJP7W7,1,102,2,102204,4,84,60,70,,86
701,187,A2LKGMMTO4DC4Z,1,101,1,101103,3,97,92,96,,34
702,187,A2LKGMMTO4DC4Z,1,101,1,101104,4,93,91,95,,16
703,186,A1REWUVT3N8SN7,1,101,3,101302,2,90,81,80,,113
704,188,A1HFML4SFJP7W7,1,102,2,102205,5,62,73,75,,93
705,187,A2LKGMMTO4DC4Z,1,101,1,101105,5,95,97,98,,25
706,186,A1REWUVT3N8SN7,1,101,3,101303,3,86,90,85,,18
707,187,A2LKGMMTO4DC4Z,1,101,1,101106,6,98,100,100,,13
708,186,A1REWUVT3N8SN7,1,101,3,101304,4,80,90,90,,2
709,188,A1HFML4SFJP7W7,1,102,2,102206,6,81,75,81,,120
710,188,A1HFML4SFJP7W7,1,101,3,101301,1,29,67,19,,21
711,186,A1REWUVT3N8SN7,1,103,2,103201,1,45,45,70,,80
712,186,A1REWUVT3N8SN7,1,103,2,103202,2,53,80,79,,101
713,190,A1HC2VB14J5KIB,1,101,1,101101,1,57,84,77,,179
714,187,A2LKGMMTO4DC4Z,1,102,2,102201,1,99,98,99,,293
715,187,A2LKGMMTO4DC4Z,1,102,2,102202,2,100,98,96,,3
716,186,A1REWUVT3N8SN7,1,103,2,103202,2,53,0,79,,101
717,187,A2LKGMMTO4DC4Z,1,102,2,102203,3,99,100,98,,2
718,187,A2LKGMMTO4DC4Z,1,102,2,102204,4,97,96,96,,3
719,190,A1HC2VB14J5KIB,1,102,3,102301,1,67,70,73,,68
720,187,A2LKGMMTO4DC4Z,1,102,2,102205,5,96,97,94,,2
721,187,A2LKGMMTO4DC4Z,1,102,2,102206,6,98,99,97,,5
722,187,A2LKGMMTO4DC4Z,1,103,3,103301,1,99,95,96,,33
723,190,A1HC2VB14J5KIB,1,103,2,103201,1,72,74,80,,117
724,186,A1REWUVT3N8SN7,1,103,2,103203,3,45,70,80,,68
725,187,A2LKGMMTO4DC4Z,1,103,3,103302,2,98,98,97,,94
726,195,ABUXM7VAW5SKJ,1,101,3,101301,1,48,93,91,,42
727,195,ABUXM7VAW5SKJ,1,101,3,101302,2,77,75,85,,2
728,186,A1REWUVT3N8SN7,1,103,2,103204,4,48,59,85,,79
729,195,ABUXM7VAW5SKJ,1,101,3,101303,3,74,85,91,,43
730,186,A1REWUVT3N8SN7,1,103,2,103205,5,40,45,49,,44
731,195,ABUXM7VAW5SKJ,1,102,1,102101,1,75,81,81,,32
732,194,A1D0PHYBW2QXXF,1,102,2,102201,1,24,86,80,,74
733,195,ABUXM7VAW5SKJ,1,102,1,102102,2,84,76,68,,101
734,194,A1D0PHYBW2QXXF,1,102,2,102202,2,22,68,67,,69
735,194,A1D0PHYBW2QXXF,1,102,2,102203,3,14,76,74,,81
736,195,ABUXM7VAW5SKJ,1,102,1,102103,3,68,80,78,,131
737,195,ABUXM7VAW5SKJ,1,102,1,102104,4,80,86,64,,7
738,194,A1D0PHYBW2QXXF,1,102,2,102204,4,19,62,62,,27
739,195,ABUXM7VAW5SKJ,1,103,2,103201,1,41,90,84,,53
740,195,ABUXM7VAW5SKJ,1,103,2,103202,2,79,92,86,,58
741,195,ABUXM7VAW5SKJ,1,103,2,103203,3,80,86,85,,2
742,194,A1D0PHYBW2QXXF,1,103,3,103301,1,67,82,71,,95
743,197,A3W3TEOEEF4Z3X,1,101,2,101201,1,78,89,85,,93
744,197,A3W3TEOEEF4Z3X,1,101,2,101202,2,73,41,49,,13
745,195,ABUXM7VAW5SKJ,1,103,2,103204,4,62,77,85,,43
746,197,A3W3TEOEEF4Z3X,1,101,2,101203,3,76,62,65,,49
747,194,A1D0PHYBW2QXXF,1,101,1,101101,1,47,76,74,,107
748,197,A3W3TEOEEF4Z3X,1,102,1,102101,1,73,55,53,,75
749,194,A1D0PHYBW2QXXF,1,101,1,101102,2,31,80,74,,58
750,194,A1D0PHYBW2QXXF,1,101,1,101103,3,28,70,71,,74
751,197,A3W3TEOEEF4Z3X,1,102,1,102102,2,69,67,63,,97
752,197,A3W3TEOEEF4Z3X,1,102,1,102103,3,61,62,77,,70
753,197,A3W3TEOEEF4Z3X,1,103,3,103301,1,55,94,90,,85
754,197,A3W3TEOEEF4Z3X,1,103,3,103302,2,75,10,14,,7
755,191,A1RQUDG08EIML7,1,102,2,102201,1,92,79,94,,0
756,199,A20NDRGSZZRQF,1,102,1,102101,1,100,100,100,,45
757,199,A20NDRGSZZRQF,1,102,1,102102,2,100,100,100,,16
758,199,A20NDRGSZZRQF,1,102,1,102103,3,98,100,92,,19
759,199,A20NDRGSZZRQF,1,102,1,102104,4,100,100,100,,35
760,199,A20NDRGSZZRQF,1,102,1,102105,5,100,100,100,,27
761,199,A20NDRGSZZRQF,1,102,1,102106,6,100,99,98,,75
762,199,A20NDRGSZZRQF,1,103,2,103201,1,100,100,100,,14
763,199,A20NDRGSZZRQF,1,103,2,103202,2,100,98,99,,10
764,199,A20NDRGSZZRQF,1,103,2,103203,3,100,100,98,,16
765,199,A20NDRGSZZRQF,1,103,2,103204,4,100,98,97,,18
766,199,A20NDRGSZZRQF,1,103,2,103205,5,99,100,100,,30
767,199,A20NDRGSZZRQF,1,103,2,103206,6,94,100,100,,9
768,199,A20NDRGSZZRQF,1,101,3,101301,1,100,94,100,,24
769,199,A20NDRGSZZRQF,1,101,3,101302,2,100,100,95,,12
770,199,A20NDRGSZZRQF,1,101,3,101303,3,100,100,100,,11
771,199,A20NDRGSZZRQF,1,101,3,101304,4,100,100,100,,28
772,191,A1RQUDG08EIML7,1,101,1,101101,1,90,86,76,,0
773,199,A20NDRGSZZRQF,1,101,3,101305,5,100,100,100,,26
774,199,A20NDRGSZZRQF,1,101,3,101306,6,82,88,90,,10
775,193,A2ARHK50FQ79YC,1,101,1,101101,1,100,100,90,,64
776,193,A2ARHK50FQ79YC,1,101,1,101102,2,66,95,65,,53
777,202,A3LRSX7ECYPSF4,1,101,1,101101,1,100,100,100,,73
778,193,A2ARHK50FQ79YC,1,102,2,102201,1,89,100,83,,90
779,202,A3LRSX7ECYPSF4,1,101,1,101102,2,81,100,100,,80
780,193,A2ARHK50FQ79YC,1,102,2,102202,2,90,72,57,,57
781,202,A3LRSX7ECYPSF4,1,102,3,102301,1,100,100,100,,63
782,193,A2ARHK50FQ79YC,1,102,2,102203,3,96,63,56,,51
783,202,A3LRSX7ECYPSF4,1,102,3,102302,2,100,56,56,,17
784,193,A2ARHK50FQ79YC,1,102,2,102204,4,90,79,37,,36
785,202,A3LRSX7ECYPSF4,1,103,2,103201,1,97,100,100,,67
786,193,A2ARHK50FQ79YC,1,103,3,103301,1,100,100,80,,69
787,202,A3LRSX7ECYPSF4,1,103,2,103202,2,100,100,100,,60
788,193,A2ARHK50FQ79YC,1,103,3,103302,2,100,4,66,,36
789,202,A3LRSX7ECYPSF4,1,103,2,103203,3,95,89,89,,83
790,193,A2ARHK50FQ79YC,1,103,3,103303,3,100,0,83,,126
791,192,A14CX1IUDSVFLL,1,101,3,101301,1,37,74,82,,54
792,202,A3LRSX7ECYPSF4,1,103,2,103204,4,94,94,94,,97
793,192,A14CX1IUDSVFLL,1,101,3,101302,2,34,80,87,,20
794,192,A14CX1IUDSVFLL,1,101,3,101303,3,26,81,91,,17
795,192,A14CX1IUDSVFLL,1,101,3,101304,4,24,96,97,,16
796,192,A14CX1IUDSVFLL,1,101,3,101305,5,84,96,100,,20
797,192,A14CX1IUDSVFLL,1,101,3,101306,6,20,85,90,,196
798,192,A14CX1IUDSVFLL,1,102,2,102201,1,28,85,92,,19
799,192,A14CX1IUDSVFLL,1,102,2,102202,2,31,91,97,,24
800,192,A14CX1IUDSVFLL,1,102,2,102203,3,27,94,96,,17
801,192,A14CX1IUDSVFLL,1,102,2,102204,4,56,92,99,,15
802,192,A14CX1IUDSVFLL,1,102,2,102205,5,25,88,91,,14
803,203,A17I88FWG7XU6A,1,101,2,101201,1,44,100,88,,151
804,192,A14CX1IUDSVFLL,1,102,2,102206,6,35,95,92,,15
805,192,A14CX1IUDSVFLL,1,103,1,103101,1,15,95,95,,17
806,203,A17I88FWG7XU6A,1,101,2,101202,2,38,63,75,,56
807,192,A14CX1IUDSVFLL,1,103,1,103102,2,15,91,87,,18
808,192,A14CX1IUDSVFLL,1,103,1,103103,3,17,99,96,,16
809,203,A17I88FWG7XU6A,1,103,1,103101,1,28,100,71,,61
810,192,A14CX1IUDSVFLL,1,103,1,103104,4,28,93,95,,14
811,192,A14CX1IUDSVFLL,1,103,1,103105,5,25,97,99,,17
812,192,A14CX1IUDSVFLL,1,103,1,103106,6,13,99,99,,17
813,203,A17I88FWG7XU6A,1,103,1,103102,2,25,94,58,,145
814,203,A17I88FWG7XU6A,1,102,3,102301,1,96,97,79,,92
815,203,A17I88FWG7XU6A,1,102,3,102302,2,78,48,54,,90
816,205,A319HGTKM0UY0V_2,1,102,1,102101,1,96,96,59,,69
817,205,A319HGTKM0UY0V_2,1,102,1,102102,2,78,60,0,,44
818,205,A319HGTKM0UY0V_2,1,103,2,103201,1,64,78,87,,159
819,205,A319HGTKM0UY0V_2,1,103,2,103202,2,44,34,56,,27
820,205,A319HGTKM0UY0V_2,1,101,3,101301,1,89,93,53,,61
821,205,A319HGTKM0UY0V_2,1,101,3,101302,2,93,10,39,,49
822,205,A319HGTKM0UY0V_2,1,101,3,101303,3,83,13,27,,54
823,205,A319HGTKM0UY0V_2,1,101,3,101304,4,96,26,8,,80
824,206,A23S3TBFRILU5H,1,103,2,103201,1,35,100,90,,81
825,206,A23S3TBFRILU5H,1,103,2,103202,2,40,75,85,,46
826,206,A23S3TBFRILU5H,1,103,2,103203,3,30,45,35,,22
827,206,A23S3TBFRILU5H,1,101,3,101301,1,50,56,90,,105
828,206,A23S3TBFRILU5H,1,101,3,101302,2,85,45,65,,42
829,206,A23S3TBFRILU5H,1,102,1,102101,1,80,100,85,,93
830,206,A23S3TBFRILU5H,1,102,1,102102,2,80,80,80,,69
831,206,A23S3TBFRILU5H,1,102,1,102103,3,75,90,90,,65
832,206,A23S3TBFRILU5H,1,102,1,102104,4,85,70,65,,40
833,206,A23S3TBFRILU5H,1,102,1,102105,5,100,85,50,,31
834,207,A30QRYULPVYZQV_2,1,102,3,102301,1,83,100,100,,271
835,207,A30QRYULPVYZQV_2,1,102,3,102302,2,99,2,3,,16
836,207,A30QRYULPVYZQV_2,1,102,3,102303,3,100,0,0,,43
837,207,A30QRYULPVYZQV_2,1,102,3,102304,4,100,13,14,,58
838,207,A30QRYULPVYZQV_2,1,102,3,102305,5,100,1,0,,25
839,207,A30QRYULPVYZQV_2,1,102,3,102306,6,100,0,0,,39
840,207,A30QRYULPVYZQV_2,1,101,1,101101,1,30,100,100,,151
841,209,A2EMG4S9LWOIZZ,1,101,2,101201,1,100,100,100,,100
842,209,A2EMG4S9LWOIZZ,1,101,2,101202,2,100,100,100,,65
843,209,A2EMG4S9LWOIZZ,1,101,2,101203,3,100,100,100,,3
844,209,A2EMG4S9LWOIZZ,1,101,2,101204,4,100,100,100,,3
845,209,A2EMG4S9LWOIZZ,1,101,2,101205,5,97,100,100,,12
846,209,A2EMG4S9LWOIZZ,1,101,2,101206,6,100,100,100,,7
847,209,A2EMG4S9LWOIZZ,1,102,1,102101,1,100,100,100,,38
